PROGRESS,ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,HUM_1_FW,HUM_1_FTG,HUM_2_FW,HUM_2_FTG,HUM_1_POS,HUM_2_POS,ROB_1_VEL,ROB_1_CHG,PRSCS_LOWER_BOUND,PRSCS_UPPER_BOUND,FTG_HUM_1,FTG_HUM_2
0,5.272688731,3.478986634,0.7700522335,0.2036450985,476,47.01421515,42.6264158,d,e/u,d,e/u,"2044.89, 611.18","4048.10, 687.35",45.67998475,11.29916405,0.0,0.0981446,0,0.0533
0,7.44,2.18,0.53,0.19,241,65.0,82.0,d,e/u,d,e/u,"2250.17, 407.14","2381.88, 335.87",68.0,12.26700875,0.0,0.0981446,0,0.0
0,6.38,3.71,0.51,0.3,309,99.0,36.0,d,e/u,d,e/u,"4347.14, 534.45","352.97, 220.62",72.0,12.0021403,0.00358196,0.102241,0,0.0381
0,5.71,4.34,0.66,0.26,196,28.0,67.0,d,e/u,d,e/u,"813.97, 186.00","3635.85, 690.65",42.0,12.34027502,0.0,0.0981446,0,0.0393
0,5.18,3.3,0.77,0.21,427,64.0,79.0,d,e/u,d,e/u,"1867.55, 234.08","2356.35, 560.55",83.0,11.92814216,0.250988,0.350782,0,0.7623
0,6.67,2.59,0.76,0.18,434,58.0,76.0,d,e/u,d,e/u,"1913.61, 326.97","825.52, 691.49",69.0,11.44520403,0.0,0.0981446,0,0.0
0,7.409113978,3.83540826,0.7772349868,0.1383981193,519,86.44150666,72.62020872,d,e/u,d,e/u,"3669.82, 251.12","3541.71, 676.44",42.73238625,11.68941426,0.114648,0.214562,0,0.0448
0,6.82,3.14,0.74,0.26,360,82.0,36.0,d,e/u,d,e/u,"4060.60, 216.13","2338.88, 323.46",72.0,11.58578257,0.901855,1.0,1,0.045
0,6.13,4.36,0.74,0.24,166,36.0,56.0,d,e/u,d,e/u,"402.89, 183.86","3785.30, 270.22",89.0,11.09324407,0.0,0.0981446,0,0.0
0,6.42,2.15,0.71,0.12,145,51.0,83.0,d,e/u,d,e/u,"1976.28, 407.90","2528.11, 229.78",59.0,12.0555069,0.0,0.0981446,0,0.0
0,5.59,4.24,0.51,0.32,112,75.0,87.0,d,e/u,d,e/u,"339.56, 166.71","1597.98, 306.47",53.0,11.33327319,0.0,0.0981446,0,0.7062
0,6.67,2.59,0.76,0.18,434,58.0,76.0,d,e/u,d,e/u,"1913.61, 326.97","825.52, 691.49",69.0,11.44520403,0.0,0.0981446,0,0.0
0,7.47,2.19,0.57,0.25,263,37.0,59.0,d,e/u,d,e/u,"1730.56, 164.41","3282.57, 257.79",36.0,11.46770676,0.0,0.0981446,0,0.0508
0,7.04,3.54,0.54,0.23,451,42.0,83.0,d,e/u,d,e/u,"526.60, 250.38","305.31, 750.11",94.0,11.21870049,0.647173,0.747006,1,0.1163
0,5.94,4.09,0.55,0.34,616,95.0,73.0,d,e/u,d,e/u,"1225.98, 208.77","1403.17, 341.99",44.0,11.44531527,0.478517,0.578414,1,0.1
3,6.66,3.14,0.69,0.31,134,36.0,93.0,d,e/u,d,e/u,"484.15, 186.27","2889.94, 193.50",49.0,11.22038642,0.000468738,0.0989152,0,0.0073
0,5.44,2.15,0.74,0.24,265,96.0,52.0,d,e/u,d,e/u,"394.74, 767.75","1983.40, 299.33",68.0,11.83250579,0.0,0.0981446,0,0.0
0,6.664313359,3.138451462,0.6915435229,0.3119371831,405,36.76423186,93.46323352,d,e/u,d,e/u,"3694.11, 789.08","1500.49, 362.55",49.52330385,11.301075,0.102059,0.202013,0,0.0416
0,5.99813621,2.493450224,0.6886744358,0.288643474,589,39.45529953,36.05862779,d,e/u,d,e/u,"3689.38, 746.45","1523.76, 782.97",66.77970672,11.21019451,0.901855,1.0,1,0.1743
0,6.29,2.76,0.79,0.16,506,65.0,57.0,d,e/u,d,e/u,"3013.23, 370.06","4338.47, 298.47",31.0,11.57682179,0.0,0.0981446,0,0.2748
0,5.91,3.66,0.72,0.16,246,81.0,83.0,d,e/u,d,e/u,"267.30, 157.62","4377.75, 457.08",79.0,11.79969421,0.104583,0.204489,0,0.0122
4,5.64,4.07,0.54,0.17,85,34.0,57.0,d,e/u,d,e/u,"752.38, 229.39","2836.39, 202.31",83.0,12.34536229,0.0,0.0981446,0,0.9879
0,5.32,2.64,0.61,0.36,230,56.0,99.0,d,e/u,d,e/u,"326.49, 173.80","2587.67, 305.43",43.0,11.61347477,0.0,0.0981446,0,0.0954
3,5.21,4.08,0.71,0.34,376,38.0,39.0,d,e/u,d,e/u,"476.17, 185.49","2951.08, 199.94",93.0,11.64393331,0.712618,0.81256,1,0.0061
0,5.91,4.21,0.71,0.13,660,38.0,97.0,d,e/u,d,e/u,"4329.73, 386.37","1449.88, 242.42",60.0,11.19472359,0.0,0.0981446,0,0.7342
0,5.822658652,3.939026701,0.54267005,0.3100488283,546,77.17514955,78.15010266,d,e/u,d,e/u,"1808.47, 343.50","2436.27, 221.71",99.98468092,12.28428851,0.277379,0.377232,0,0.0769
0,5.91,3.66,0.72,0.16,123,81.0,83.0,d,e/u,d,e/u,"267.30, 157.62","4377.75, 457.08",79.0,11.76289693,0.0,0.0981446,0,0.0
0,6.42,2.15,0.71,0.12,145,51.0,83.0,d,e/u,d,e/u,"1976.28, 407.90","2528.11, 229.78",59.0,12.05550181,0.0,0.0981446,0,0.0
0,7.05,2.12,0.74,0.33,186,75.0,35.0,d,e/u,d,e/u,"3138.20, 228.91","1217.09, 746.95",32.0,12.14184336,0.0,0.0981446,0,0.0
0,5.91,4.21,0.71,0.13,440,38.0,97.0,d,e/u,d,e/u,"2701.90, 163.62","1449.88, 242.42",60.0,11.12844566,0.0,0.0981446,0,0.7472
4,6.84,4.09,0.55,0.4,333,82.0,90.0,d,e/u,d,e/u,"1498.45, 126.34","2848.97, 194.29",92.0,11.62042621,0.901855,1.0,1,0.0459
0,6.96,2.91,0.59,0.16,571,80.0,78.0,d,e/u,d,e/u,"4231.44, 255.66","1354.43, 361.91",33.0,11.53255844,0.0,0.0981446,0,0.9307
5,6.75,3.75,0.62,0.36,121,45.0,60.0,d,e/u,d,e/u,"2950.52, 196.89","2874.06, 201.93",83.0,12.16710585,1.0,1.0,1,0.0
0,6.420731057,2.661426295,0.5511996311,0.2135580999,344,34.48340061,48.18999663,d,e/u,d,e/u,"3992.77, 789.41","1400.13, 767.97",92.76446151,11.19722639,0.447566,0.547495,0,0.4766
0,6.42,2.15,0.71,0.12,1,51.0,83.0,d,e/u,d,e/u,"1976.28, 407.90","2528.11, 229.78",59.0,12.01411345,0.0,0.0981446,0,0.0
4,6.23,3.85,0.55,0.21,342,42.0,96.0,d,e/u,d,e/u,"992.71, 180.36","2828.56, 193.77",67.0,11.92544315,0.901855,1.0,1,0.0638
0,5.48,2.63,0.65,0.17,536,38.0,65.0,d,e/u,d,e/u,"3572.83, 278.65","1329.62, 782.03",37.0,11.31748321,0.0,0.0981446,0,0.8709
0,5.91,3.66,0.72,0.16,369,81.0,83.0,d,e/u,d,e/u,"852.89, 736.36","4377.75, 457.08",79.0,11.83699728,0.000468738,0.0989152,0,0.0339
0,6.21,3.36,0.62,0.2,334,51.0,64.0,d,e/u,d,e/u,"1451.39, 625.46","1632.24, 272.26",78.0,11.60867361,0.901855,1.0,1,0.0393
0,5.44,2.15,0.74,0.24,265,96.0,52.0,d,e/u,d,e/u,"394.74, 767.75","1983.40, 299.33",68.0,11.83249701,0.0,0.0981446,0,0.0
0,5.27,3.48,0.77,0.2,475,47.0,42.0,d,e/u,d,e/u,"2044.89, 611.18","4048.10, 687.35",45.0,11.29913046,0.0,0.0981446,0,0.0209
3,5.43,3.21,0.56,0.27,401,97.0,65.0,d,e/u,d,e/u,"386.67, 164.94","2878.52, 194.36",47.0,12.11336319,0.136102,0.236078,0,0.6483
1,5.26,3.23,0.66,0.38,276,57.0,95.0,d,e/u,d,e/u,"595.02, 193.39","1708.70, 241.22",50.0,12.28037109,0.901085,0.999531,1,0.1109
0,5.41,4.19,0.62,0.26,180,38.0,79.0,d,e/u,d,e/u,"358.94, 176.60","138.53, 411.75",39.0,11.1160083,0.0,0.0981446,0,0.1351
0,5.09,2.8,0.68,0.15,461,64.0,37.0,d,e/u,d,e/u,"326.74, 162.59","3028.90, 755.84",43.0,11.39382917,0.412824,0.512734,0,0.0109
0,6.23,3.65,0.64,0.17,329,38.0,98.0,d,e/u,d,e/u,"1427.61, 714.67","1495.42, 387.52",33.0,12.138974,0.0,0.0981446,0,0.0913
2,5.05,3.94,0.65,0.34,183,64.0,53.0,d,e/u,d,e/u,"379.75, 173.27","2161.19, 183.99",91.0,11.5265558,0.901855,1.0,1,0.0131
5,7.27,3.92,0.51,0.36,1,45.0,93.0,d,e/u,d,e/u,"2822.18, 195.74","2889.94, 193.49",52.0,12.21114747,1.0,1.0,1,0.0
0,5.41,4.19,0.62,0.26,540,38.0,79.0,d,e/u,d,e/u,"3115.69, 584.43","138.53, 411.75",39.0,11.22282963,0.0,0.0981446,0,0.9823
0,5.427365649,2.850706957,0.5002540687,0.3282139779,254,31.48369018,75.15306424,d,e/u,d,e/u,"211.87, 723.35","1777.71, 414.59",46.80554723,11.48087689,0.0,0.0981446,0,0.0318
0,7.01,4.45,0.66,0.36,495,76.0,75.0,d,e/u,d,e/u,"801.43, 728.17","364.20, 741.87",35.0,11.76602082,0.0,0.0981446,0,0.0
2,6.02,3.84,0.54,0.18,363,32.0,59.0,d,e/u,d,e/u,"934.20, 182.37","2621.05, 191.71",56.0,11.51780791,0.588696,0.688629,1,0.1351
0,7.23,4.3,0.66,0.24,503,61.0,46.0,d,e/u,d,e/u,"128.43, 521.68","158.09, 205.08",98.0,12.08801127,0.428976,0.528945,0,0.0017
0,5.54,3.88,0.66,0.11,210,72.0,54.0,d,e/u,d,e/u,"272.51, 136.17","2652.23, 681.42",92.0,11.3906929,0.0,0.0981446,0,0.2998
1,6.42,3.7,0.53,0.38,389,83.0,32.0,d,e/u,d,e/u,"110.69, 488.87","519.32, 262.95",83.0,11.13776221,0.0,0.0981446,0,0.1473
0,5.41,3.39,0.67,0.11,274,32.0,30.0,d,e/u,d,e/u,"1549.93, 226.38","3014.82, 769.25",60.0,11.26935267,0.0,0.0981446,0,0.2513
0,6.38,2.79,0.6,0.19,1,86.0,63.0,d,e/u,d,e/u,"1889.35, 340.61","631.28, 692.81",75.0,11.38434619,0.0,0.0981446,0,0.0
0,5.408650677,4.189987323,0.6193887536,0.2627350979,541,38.11980667,79.84105482,d,e/u,d,e/u,"3115.69, 584.43","138.53, 411.75",39.37003079,11.22286933,0.0,0.0981446,0,0.9607
0,5.09,3.09,0.73,0.33,211,99.0,48.0,d,e/u,d,e/u,"3092.65, 564.46","4010.89, 767.06",42.0,11.22179293,0.0,0.0981446,0,0.4149
0,5.65,3.24,0.71,0.27,1,86.0,80.0,d,e/u,d,e/u,"327.00, 161.77","4200.11, 792.34",85.0,11.6018948,0.0,0.0981446,0,0.0
0,5.05,3.72,0.58,0.31,323,83.0,85.0,d,e/u,d,e/u,"2233.51, 464.92","2434.94, 304.36",60.0,12.29929284,0.0,0.0981446,0,0.0852
0,6.55,3.49,0.51,0.38,468,77.0,95.0,d,e/u,d,e/u,"3077.84, 434.87","3537.83, 710.51",45.0,12.17365942,0.0,0.0981446,0,0.9599
0,6.13,4.27,0.73,0.26,458,86.0,67.0,d,e/u,d,e/u,"467.87, 725.87","475.07, 774.66",91.0,11.65778182,0.334148,0.434086,0,0.1568
0,6.7,3.12,0.73,0.3,403,39.0,40.0,d,e/u,d,e/u,"2016.60, 417.93","1559.79, 221.11",80.0,12.28209271,0.0,0.0981446,0,0.0
4,6.84,4.09,0.55,0.4,333,49.0,90.0,d,e/u,d,e/u,"500.00, 200.00","2866.97, 194.21",92.0,11.62043293,0.901855,1.0,1,0.0473
3,7.38,2.75,0.59,0.3,125,39.0,74.0,d,e/u,d,e/u,"416.40, 174.74","2896.19, 194.47",41.0,11.24325011,0.901855,1.0,1,0.0233
0,6.016624827,3.837582725,0.5395411648,0.1769685441,546,32.45835257,59.07753823,d,e/u,d,e/u,"1810.22, 215.79","77.26, 630.90",56.99183487,11.57269946,0.329966,0.429831,0,0.0183
4,5.18,3.3,0.77,0.21,285,64.0,79.0,d,e/u,d,e/u,"500.00, 200.00","2886.28, 195.34",83.0,11.88477936,0.901855,1.0,1,0.88
0,5.863122627,3.315215707,0.6071944865,0.1569537931,436,54.92866521,38.55332702,d,e/u,d,e/u,"3599.64, 770.47","4445.72, 743.68",72.61275786,12.10548653,0.0,0.0981446,0,0.8512
1,6.82,3.14,0.74,0.26,240,82.0,21.0,d,e/u,d,e/u,"511.53, 196.28","1583.38, 224.11",72.0,11.54908774,0.901085,0.999531,1,0.0346
1,5.59,2.6,0.56,0.26,251,59.0,92.0,d,e/u,d,e/u,"378.98, 174.24","2432.66, 613.06",85.0,12.33874026,0.901855,1.0,1,0.6091
0,6.39,3.21,0.61,0.27,242,90.0,78.0,d,e/u,d,e/u,"246.95, 120.77","4004.57, 246.63",75.0,11.70956329,0.0,0.0981446,0,0.585
0,6.21,3.36,0.62,0.2,334,51.0,64.0,d,e/u,d,e/u,"1451.39, 625.46","1632.24, 272.26",78.0,11.60867361,0.901855,1.0,1,0.0608
5,7.04,3.54,0.54,0.23,151,42.0,83.0,d,e/u,d,e/u,"2701.71, 193.40","2832.20, 200.38",94.0,11.12907862,1.0,1.0,1,0.0
1,5.9,3.15,0.65,0.23,135,96.0,30.0,d,e/u,d,e/u,"615.86, 192.81","1371.80, 217.54",95.0,12.28255262,0.0,0.0981446,0,0.4288
0,5.832726095,4.257832155,0.5077860441,0.3331455174,637,61.75562985,49.01134372,d,e/u,d,e/u,"107.37, 392.88","2588.26, 228.29",36.3116123,11.60913267,0.901855,1.0,1,0.0317
0,5.09,3.09,0.73,0.33,211,99.0,48.0,d,e/u,d,e/u,"3092.65, 564.46","4010.89, 767.06",42.0,11.22179593,0.0,0.0981446,0,0.208
0,7.42,2.81,0.72,0.16,232,78.0,76.0,d,e/u,d,e/u,"314.92, 157.46","2292.61, 482.03",42.0,11.31400705,0.0,0.0981446,0,0.2495
0,5.48,4.39,0.61,0.26,509,89.0,54.0,d,e/u,d,e/u,"1880.70, 368.90","2208.45, 330.22",71.0,11.45492629,0.00358196,0.102241,0,0.0276
0,5.428523759,3.207669876,0.5649153489,0.26821115,602,97.92951157,65.69694939,d,e/u,d,e/u,"283.37, 226.93","561.99, 775.95",47.28361732,12.17367891,0.191025,0.290773,0,0.3962
0,6.67,2.9,0.73,0.14,404,54.0,43.0,d,e/u,d,e/u,"179.28, 621.78","2626.14, 228.42",39.0,11.09931291,0.0,0.0981446,0,0.0
0,6.81,2.96,0.6,0.22,592,35.0,73.0,d,e/u,d,e/u,"2823.94, 340.35","190.55, 268.99",36.0,12.04757798,0.0,0.0981446,0,0.0
0,5.65,3.24,0.71,0.27,298,86.0,80.0,d,e/u,d,e/u,"2244.03, 465.03","4200.11, 792.34",85.0,11.69090956,0.0,0.0981446,0,0.2349
0,6.46,3.1,0.7,0.31,189,65.0,70.0,d,e/u,d,e/u,"1050.07, 179.29","707.50, 747.35",83.0,11.39920759,0.0,0.0981446,0,0.0845
0,6.205141165,3.364651665,0.6215800159,0.2023033565,335,51.94884363,64.72457966,d,e/u,d,e/u,"1451.39, 625.46","1632.24, 272.26",78.90255449,11.60869804,0.901855,1.0,1,0.0601
0,7.47,2.19,0.57,0.25,263,37.0,59.0,d,e/u,d,e/u,"1730.56, 164.41","3282.57, 257.79",36.0,11.46770648,0.0,0.0981446,0,0.0456
0,6.36,3.68,0.5,0.15,182,25.0,98.0,d,e/u,d,e/u,"3559.63, 167.40","2412.61, 597.02",70.0,11.77432966,0.0,0.0981446,0,0.8734
5,6.84,4.09,0.55,0.4,167,82.0,90.0,d,e/u,d,e/u,"2645.07, 182.59","2848.97, 194.29",92.0,11.57133498,1.0,1.0,1,0.0
0,5.48,4.39,0.61,0.26,339,89.0,54.0,d,e/u,d,e/u,"331.56, 160.89","2208.45, 330.22",71.0,11.40367762,0.901855,1.0,1,0.0168
1,5.26,3.23,0.66,0.38,276,34.0,95.0,d,e/u,d,e/u,"663.18, 191.04","1802.86, 253.79",50.0,12.28037506,0.901855,1.0,1,0.1306
3,5.48,2.63,0.65,0.17,178,23.0,65.0,d,e/u,d,e/u,"487.52, 185.31","2874.12, 194.38",37.0,11.21125759,0.0,0.0981446,0,0.7503
0,7.23,4.03,0.67,0.2,169,49.0,30.0,d,e/u,d,e/u,"3009.75, 615.60","947.86, 795.78",85.0,11.53521621,0.0,0.0981446,0,0.0
0,7.12,3.59,0.53,0.11,287,38.0,79.0,d,e/u,d,e/u,"2247.97, 177.36","176.55, 363.53",76.0,11.11290272,0.0,0.0981446,0,0.0
4,6.82,3.14,0.74,0.26,120,82.0,36.0,d,e/u,d,e/u,"1100.10, 173.71","2913.44, 200.43",72.0,11.51347183,0.901855,1.0,1,0.0161
0,6.258245067,2.384480131,0.7677434414,0.3862462485,471,72.45963064,59.46068142,d,e/u,d,e/u,"1732.13, 371.80","322.29, 266.87",92.07693769,12.27885978,0.0,0.0981446,0,0.8754
0,5.085724973,3.094297591,0.7261149756,0.332698219,317,99.9358946,48.06482126,d,e/u,d,e/u,"3899.40, 774.18","4010.89, 767.06",42.69068341,11.25365811,0.0,0.0981446,0,0.1723
0,5.09,3.09,0.73,0.33,106,99.0,48.0,d,e/u,d,e/u,"397.69, 160.02","4010.89, 767.06",42.0,11.1903523,0.0,0.0981446,0,0.0
0,5.09,3.09,0.73,0.33,316,99.0,48.0,d,e/u,d,e/u,"3899.40, 774.18","4010.89, 767.06",42.0,11.25363673,0.0,0.0981446,0,0.2446
0,7.01,4.45,0.66,0.36,165,76.0,75.0,d,e/u,d,e/u,"801.43, 728.17","364.20, 741.87",35.0,11.66750297,0.0,0.0981446,0,0.0
0,6.66,3.14,0.69,0.31,269,36.0,93.0,d,e/u,d,e/u,"985.35, 180.15","1500.49, 362.55",49.0,11.26010404,0.0,0.0981446,0,0.0532
0,5.05,3.94,0.65,0.34,274,64.0,53.0,d,e/u,d,e/u,"1531.03, 480.75","297.23, 200.72",91.0,11.55411329,0.901855,1.0,1,0.0354
0,5.94,4.09,0.55,0.34,616,95.0,73.0,d,e/u,d,e/u,"1225.98, 208.77","1403.17, 341.99",44.0,11.44531527,0.431441,0.53143,0,0.1972
0,6.96,2.91,0.59,0.16,381,48.0,78.0,d,e/u,d,e/u,"1786.86, 164.57","1354.43, 361.91",33.0,11.47528921,0.0,0.0981446,0,0.9555
0,5.09,2.8,0.68,0.15,230,64.0,37.0,d,e/u,d,e/u,"326.43, 163.21","3028.90, 755.84",43.0,11.32688227,0.0,0.0981446,0,0.0104
0,6.7,3.12,0.73,0.3,269,39.0,40.0,d,e/u,d,e/u,"2016.60, 417.93","1559.79, 221.11",80.0,12.24112668,0.0,0.0981446,0,0.0
0,5.15,4.13,0.79,0.11,497,51.0,52.0,d,e/u,d,e/u,"4368.95, 701.34","2229.06, 294.91",54.0,12.31845513,0.0,0.0981446,0,0.0893
0,7.42,2.81,0.72,0.16,694,78.0,76.0,d,e/u,d,e/u,"2011.81, 315.73","2292.61, 482.03",42.0,11.45020851,0.0,0.0981446,0,0.8288
5,7.04,3.54,0.54,0.23,1,42.0,83.0,d,e/u,d,e/u,"2701.71, 193.40","2832.20, 200.38",94.0,11.08597924,1.0,1.0,1,0.0
0,5.32,2.64,0.61,0.36,690,56.0,99.0,d,e/u,d,e/u,"1466.40, 709.97","2587.67, 305.43",43.0,11.74909577,0.0,0.0981446,0,0.2897
0,6.09,2.93,0.69,0.2,221,72.0,35.0,d,e/u,d,e/u,"311.69, 155.84","2405.18, 406.77",34.0,12.07260295,0.0,0.0981446,0,0.0497
1,7.07,3.85,0.61,0.32,139,32.0,55.0,d,e/u,d,e/u,"351.05, 183.39","1003.85, 774.62",95.0,11.40493944,0.0,0.0981446,0,0.4298
0,5.48,4.39,0.61,0.26,339,89.0,54.0,d,e/u,d,e/u,"331.56, 160.89","2208.45, 330.22",71.0,11.4036895,0.901855,1.0,1,0.0135
0,7.01,2.83,0.62,0.11,328,37.0,52.0,d,e/u,d,e/u,"4178.60, 693.29","70.28, 534.16",70.0,11.55881977,0.0,0.0981446,0,0.0622
0,5.27,3.48,0.77,0.2,1,47.0,42.0,d,e/u,d,e/u,"329.08, 164.54","4048.10, 687.35",45.0,11.15940359,0.0,0.0981446,0,0.0045
5,6.21,3.36,0.62,0.2,1,51.0,64.0,d,e/u,d,e/u,"2903.14, 195.52","2857.59, 200.51",78.0,11.50953528,1.0,1.0,1,0.0
0,6.13,4.27,0.73,0.26,458,86.0,67.0,d,e/u,d,e/u,"467.87, 725.87","475.07, 774.66",91.0,11.65778182,0.273616,0.37346,0,0.1237
0,5.18,3.3,0.77,0.21,427,64.0,79.0,d,e/u,d,e/u,"1867.55, 234.08","2356.35, 560.55",83.0,11.92814216,0.208874,0.308639,0,0.7572
0,6.014230877,3.435197318,0.766638154,0.2419870804,548,46.74295068,80.50537916,d,e/u,d,e/u,"102.20, 276.88","100.80, 207.37",40.49494743,11.78923301,0.901855,1.0,1,0.0277
0,7.12,3.59,0.53,0.11,287,38.0,79.0,d,e/u,d,e/u,"2149.73, 176.05","176.55, 363.53",76.0,11.11290891,0.0,0.0981446,0,0.0
0,5.32,2.64,0.61,0.36,460,56.0,99.0,d,e/u,d,e/u,"324.43, 173.64","2587.67, 305.43",43.0,11.67978758,0.901855,1.0,1,0.1298
0,5.91,4.21,0.71,0.13,440,38.0,97.0,d,e/u,d,e/u,"2739.90, 163.62","1449.88, 242.42",60.0,11.12842655,0.0,0.0981446,0,0.0
0,6.25,2.45,0.64,0.17,237,91.0,31.0,d,e/u,d,e/u,"310.72, 131.25","618.66, 271.69",45.0,12.19439132,0.0,0.0981446,0,0.0172
0,6.67,2.59,0.76,0.18,289,58.0,76.0,d,e/u,d,e/u,"1913.61, 326.97","825.52, 691.49",69.0,11.40121038,0.0,0.0981446,0,0.0
0,5.54,3.88,0.66,0.11,210,72.0,54.0,d,e/u,d,e/u,"272.51, 136.17","2652.23, 681.42",92.0,11.39069121,0.0,0.0981446,0,0.337
0,5.89,3.2,0.5,0.18,599,65.0,68.0,d,e/u,d,e/u,"3059.04, 338.15","2547.95, 572.69",70.0,11.17753847,0.0,0.0981446,0,0.0
0,5.03,2.14,0.74,0.25,642,73.0,56.0,d,e/u,d,e/u,"1467.38, 280.01","607.40, 734.15",66.0,11.93622719,0.901855,1.0,1,0.2177
3,5.82,3.94,0.54,0.31,181,77.0,78.0,d,e/u,d,e/u,"413.70, 167.94","2794.45, 200.54",99.0,12.17623208,0.450035,0.549965,0,0.0109
0,5.45,3.84,0.55,0.15,695,51.0,55.0,d,e/u,d,e/u,"2285.24, 461.01","1972.20, 631.59",38.0,11.25425353,0.203309,0.303201,0,0.0098
0,5.43,2.85,0.5,0.33,169,18.0,75.0,d,e/u,d,e/u,"148.00, 743.60","1777.71, 414.59",46.0,11.45510884,0.0,0.0981446,0,0.0339
0,5.274168214,3.718070413,0.5896258305,0.3882719498,441,82.8365418,50.88645831,d,e/u,d,e/u,"2744.96, 374.82","2688.23, 307.80",86.18822524,12.05665343,0.901855,1.0,1,0.2349
1,6.42,3.7,0.53,0.38,389,83.0,32.0,d,e/u,d,e/u,"110.69, 488.87","519.32, 262.95",83.0,11.13679604,0.0,0.0981446,0,0.1599
2,6.29,2.76,0.79,0.16,337,65.0,57.0,d,e/u,d,e/u,"368.17, 171.70","1400.00, 200.00",31.0,11.525585,0.249728,0.349713,0,0.0534
0,7.23,4.3,0.66,0.24,503,61.0,46.0,d,e/u,d,e/u,"128.43, 521.68","158.09, 205.08",98.0,12.08801127,0.491056,0.591033,1,0.0062
5,5.17,4.01,0.52,0.36,162,34.0,21.0,d,e/u,d,e/u,"2957.69, 197.54","2895.71, 200.36",40.0,12.02628752,1.0,1.0,1,0.0
0,6.038281112,3.974272181,0.6879580966,0.2923484835,415,39.97680539,66.22978009,d,e/u,d,e/u,"3123.19, 226.18","3147.96, 466.79",61.72026878,11.99581296,0.590386,0.690354,1,0.0284
0,5.43,3.21,0.56,0.27,601,97.0,65.0,d,e/u,d,e/u,"283.37, 226.93","561.99, 775.95",47.0,12.17363616,0.176811,0.276565,0,0.3586
1,6.21,3.04,0.68,0.27,229,43.0,46.0,d,e/u,d,e/u,"122.33, 376.75","2026.39, 188.31",94.0,11.20858266,0.0,0.0981446,0,0.7246
0,5.27,3.48,0.77,0.2,317,47.0,42.0,d,e/u,d,e/u,"374.45, 179.26","4048.10, 687.35",45.0,11.25151536,0.0,0.0981446,0,0.0
0,7.05,2.12,0.74,0.33,372,75.0,35.0,d,e/u,d,e/u,"3138.20, 228.91","1217.09, 746.95",32.0,12.19612637,0.0,0.0981446,0,0.0
0,7.234325502,4.031727664,0.6700039135,0.1975238329,506,49.55002966,30.49945038,d,e/u,d,e/u,"3009.75, 615.60","947.86, 795.78",85.15392073,11.63556798,0.0,0.0981446,0,0.0
2,6.46,3.1,0.7,0.31,94,65.0,70.0,d,e/u,d,e/u,"367.35, 171.60","1637.01, 178.96",83.0,11.37072888,0.0,0.0981446,0,0.4227
0,5.44,2.15,0.74,0.24,133,96.0,52.0,d,e/u,d,e/u,"394.74, 767.75","1983.40, 299.33",68.0,11.79336932,0.0,0.0981446,0,0.0
4,5.64,4.07,0.54,0.17,85,34.0,57.0,d,e/u,d,e/u,"1241.96, 193.82","2881.39, 201.67",83.0,12.34535941,0.0,0.0981446,0,0.9951
0,5.94,4.09,0.55,0.34,616,95.0,73.0,d,e/u,d,e/u,"1225.98, 208.77","1403.17, 341.99",44.0,11.44531527,0.450035,0.549965,0,0.0927
0,5.48,4.39,0.61,0.26,509,89.0,54.0,d,e/u,d,e/u,"1880.70, 368.90","2208.45, 330.22",71.0,11.45492629,0.0,0.0981446,0,0.0591
3,6.84,4.09,0.55,0.4,333,82.0,90.0,d,e/u,d,e/u,"398.01, 159.95","2848.97, 194.29",92.0,11.62042299,0.428976,0.528945,0,0.0082
0,6.46,3.1,0.7,0.31,284,65.0,70.0,d,e/u,d,e/u,"3766.18, 776.64","707.50, 747.35",83.0,11.42799875,0.179362,0.279345,0,0.2864
5,5.43,3.21,0.56,0.27,1,97.0,65.0,d,e/u,d,e/u,"2924.57, 195.02","2878.52, 194.36",47.0,11.99912918,1.0,1.0,1,0.0
1,5.41,3.39,0.67,0.11,183,32.0,30.0,d,e/u,d,e/u,"830.12, 209.87","2671.96, 177.88",60.0,11.24178958,0.0,0.0981446,0,0.4408
0,5.32,2.64,0.61,0.36,460,56.0,99.0,d,e/u,d,e/u,"326.49, 173.80","2587.67, 305.43",43.0,11.67981101,0.874377,0.974272,1,0.0715
3,6.87,3.35,0.59,0.3,339,59.0,59.0,d,e/u,d,e/u,"428.01, 174.36","2876.20, 198.24",76.0,12.24877979,0.901855,1.0,1,0.1563
0,6.42,2.15,0.71,0.12,289,51.0,83.0,d,e/u,d,e/u,"1976.28, 407.90","2528.11, 229.78",59.0,12.09755888,0.0,0.0981446,0,0.0
0,6.81,2.96,0.6,0.22,592,35.0,73.0,d,e/u,d,e/u,"2823.94, 340.35","190.55, 268.99",36.0,12.04757798,0.0,0.0981446,0,0.0
0,5.65,3.24,0.71,0.27,298,86.0,80.0,d,e/u,d,e/u,"2244.03, 465.03","4200.11, 792.34",85.0,11.69090956,0.0,0.0981446,0,0.2808
0,5.59,4.24,0.51,0.32,224,75.0,87.0,d,e/u,d,e/u,"339.56, 166.71","1597.98, 306.47",53.0,11.36650144,0.0,0.0981446,0,0.7206
