PRGS,ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,HUM_1_FW,HUM_1_AGE,HUM_1_STA,HUM_2_FW,HUM_2_AGE,HUM_2_STA,HUM_1_POS_X,HUM_1_POS_Y,HUM_2_POS_X,HUM_2_POS_Y,ROB_1_VEL,ROB_1_CHG,SCS
0.0,5.013109774844721,4.026174118759904,0.5296241091799805,0.3997504721889882,337.0,57.085395882558586,43.4481968068592,0.0,0.0,0.0,0.0,0.0,2.0,3009.75,615.6,947.86,795.78,82.5236174709626,11.5848947,0.15030036083333348
4.0,5.872023346668024,3.997034612559452,0.5301459459964684,0.3933012033824021,1.0,71.77141043191914,76.41807893183945,2.0,1.0,1.0,2.0,1.0,0.0,2498.07,187.41,2882.69,209.97,37.44304755343519,11.09506722,0.07666002799999996
0.0,5.012074935701954,4.1994976236154375,0.7342206064297131,0.2410092475703922,269.0,97.536779603067,67.07742324193227,1.0,1.0,0.0,2.0,1.0,2.0,985.35,180.15,1500.49,362.55,82.49851807819351,11.26010404,0.10727003600000001
0.0,5.046051348805343,2.604414758658912,0.786559779955798,0.3729307345677322,232.0,57.762845974530855,32.522613637860154,1.0,0.0,2.0,2.0,1.0,2.0,314.92,157.46,2292.61,482.03,33.419906117205244,11.31400705,0.16616875400000017
0.0,5.072217853476625,3.923957749828112,0.7640844966412152,0.3712537508577765,109.0,37.54269984616353,49.767360459791945,0.0,0.0,0.0,0.0,1.0,2.0,362.71,182.8,1495.42,387.52,89.60096803229885,12.07268788,0.4068031436666665
0.0,5.059342559875047,2.0836862159954106,0.5491236605583276,0.3899570726540211,419.0,58.36581265296044,38.094642513987154,1.0,0.0,2.0,0.0,0.0,1.0,897.86,674.11,1003.85,774.62,38.19039534121431,11.48857856,0.19611639449999999
0.0,5.0028174122756885,3.94470964200816,0.7224763340573925,0.3646377327081075,246.0,39.06960594177126,52.797090149897,2.0,0.0,0.0,1.0,1.0,0.0,267.3,157.62,4377.75,457.08,97.69670958811126,11.79967569,0.5695830551666663
0.0,7.372613934916629,3.374170650556388,0.7478193062502968,0.2676152851515072,547.0,50.14689209651057,44.10132572499241,0.0,1.0,0.0,2.0,0.0,2.0,102.2,276.88,100.8,207.37,83.72600921602547,11.78919332,0.3175580378333332
2.0,5.096069099655918,3.8774851799555794,0.7920430931380043,0.3777702546499187,193.0,83.3981127139664,98.87994171614916,1.0,0.0,2.0,2.0,1.0,0.0,289.42,161.29,2864.51,194.29,80.39307546312648,11.44156637,0.21295118200000007
0.0,5.025746824989737,3.782652910713953,0.6289770952377643,0.3865236441033513,1.0,35.099037706220926,36.982722911647485,0.0,1.0,0.0,1.0,0.0,0.0,2823.94,340.35,190.55,268.99,78.69896145839127,11.87538803,0.1767591436666668
3.0,5.170264876938733,3.901925795970624,0.7331011932235256,0.3425720381729282,376.0,34.67119494638961,46.44303134479344,1.0,1.0,0.0,2.0,1.0,0.0,597.38,193.24,2900.07,199.85,88.57394751848656,11.64391232,0.6253109204999996
0.0,5.025371657001639,3.787644833923076,0.7202672340775095,0.3802579289200644,193.0,57.15868646873312,52.33838611656467,1.0,1.0,0.0,2.0,1.0,1.0,973.5,181.13,4434.23,442.63,75.03589654348009,11.77975685,0.11730168766666688
0.0,5.185987639585542,3.675723640826735,0.6027546350868944,0.3478126420679647,593.0,33.800544083934184,43.27701377107384,0.0,1.0,0.0,1.0,0.0,0.0,2823.94,340.35,190.55,268.99,78.19936693390233,12.04762074,0.19380115066666664
0.0,5.027317750984232,4.029053395223871,0.5557728836967335,0.3832823780484103,254.0,50.40479662943473,31.90713057757792,0.0,0.0,0.0,2.0,0.0,2.0,211.87,723.35,1777.71,414.59,90.26464260967396,11.48087689,0.3811564913333331
3.0,5.002820520250401,3.935922388513534,0.770179429274306,0.3669404267413463,96.0,77.8465669211756,30.18635502535001,1.0,0.0,2.0,2.0,1.0,0.0,382.82,157.96,2864.51,194.29,31.37417052755976,11.41248001,0.17177007050000018
2.0,5.10610545791565,4.003597508267446,0.7851500719803695,0.1224338908663002,92.0,81.84926129359431,31.233407870852247,2.0,1.0,1.0,0.0,1.0,0.0,836.12,210.0,2504.14,199.66,91.76262879793768,11.21450668,0.5684021906666663
